frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
241, 0, 4.800, 0.98, 1, -123.9, -146.2, 948.8, 0.534, 0.111, -0.117, 1.00, 0.00, 2.86, 0.00, 0.72, 0.37, 0.71, 1.63, 0.08, 0.43, 1.12, 0.00, 0.36, 0.00, 0.25, 0.00, 0.68, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
242, 0, 4.820, 0.98, 1, -125.5, -145.9, 952.5, 0.555, 0.125, -0.121, 1.09, 0.00, 2.85, 0.00, 0.68, 0.61, 0.75, 1.74, 0.16, 0.38, 1.19, 0.00, 0.37, 0.00, 0.17, 0.00, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
243, 0, 4.840, 0.98, 1, -127.6, -147.0, 964.1, 0.568, 0.148, -0.132, 1.12, 0.00, 2.74, 0.00, 0.57, 0.67, 0.78, 1.71, 0.20, 0.28, 1.16, 0.00, 0.33, 0.00, 0.15, 0.00, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
244, 0, 4.860, 0.98, 1, -128.0, -146.9, 964.8, 0.560, 0.136, -0.141, 1.14, 0.00, 2.59, 0.00, 0.48, 0.58, 0.84, 1.67, 0.14, 0.15, 1.26, 0.00, 0.38, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
245, 0, 4.880, 0.98, 1, -129.5, -147.2, 971.2, 0.590, 0.159, -0.155, 1.22, 0.00, 2.55, 0.00, 0.38, 0.34, 0.92, 1.57, 0.07, 0.00, 1.17, 0.00, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
246, 0, 4.900, 0.98, 1, -131.0, -147.5, 978.5, 0.610, 0.161, -0.166, 1.33, 0.00, 2.62, 0.00, 0.25, 0.06, 0.93, 1.67, 0.01, 0.03, 1.09, 0.00, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
247, 0, 4.920, 0.88, 1, -131.2, -147.0, 977.8, 0.593, 0.147, -0.173, 1.33, 0.00, 2.72, 0.00, 0.13, 0.00, 0.89, 1.81, 0.01, 0.21, 1.00, 0.00, 0.26, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
248, 0, 4.940, 0.88, 1, -132.3, -146.5, 980.9, 0.613, 0.156, -0.189, 1.32, 0.00, 2.70, 0.00, 0.01, 0.00, 0.77, 1.86, 0.00, 0.25, 0.91, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
249, 0, 4.960, 0.88, 1, -132.5, -144.9, 979.7, 0.602, 0.137, -0.195, 1.45, 0.02, 2.66, 0.00, 0.00, 0.00, 0.79, 1.79, 0.00, 0.30, 0.86, 0.00, 0.41, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
250, 0, 4.980, 0.88, 1, -132.1, -142.7, 975.0, 0.607, 0.136, -0.211, 1.60, 0.02, 2.64, 0.00, 0.00, 0.00, 0.74, 1.84, 0.00, 0.25, 0.67, 0.00, 0.30, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
251, 0, 5.000, 0.88, 1, -132.1, -141.2, 973.0, 0.609, 0.135, -0.226, 1.65, 0.02, 2.75, 0.00, 0.00, 0.00, 0.76, 1.79, 0.00, 0.21, 0.55, 0.02, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
252, 0, 5.020, 0.88, 1, -132.3, -140.0, 971.7, 0.614, 0.128, -0.240, 1.63, 0.00, 2.76, 0.00, 0.00, 0.00, 0.71, 1.76, 0.00, 0.12, 0.36, 0.02, 0.23, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
253, 0, 5.040, 0.88, 1, -132.6, -138.8, 972.4, 0.623, 0.124, -0.251, 1.75, 0.00, 2.79, 0.00, 0.00, 0.00, 0.68, 1.65, 0.00, 0.00, 0.33, 0.02, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
254, 0, 5.060, 0.88, 1, -132.6, -137.9, 972.2, 0.626, 0.120, -0.260, 1.87, 0.01, 2.80, 0.00, 0.00, 0.00, 0.69, 1.63, 0.00, 0.03, 0.28, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
255, 0, 5.080, 0.88, 1, -132.7, -137.0, 971.0, 0.623, 0.116, -0.267, 1.99, 0.09, 2.72, 0.00, 0.00, 0.00, 0.69, 1.54, 0.00, 0.03, 0.23, 0.00, 0.29, 0.00, 0.00, 0.03, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
256, 0, 5.100, 0.88, 1, -132.7, -135.5, 970.1, 0.630, 0.115, -0.276, 1.96, 0.25, 2.69, 0.00, 0.00, 0.00, 0.70, 1.47, 0.00, 0.03, 0.26, 0.00, 0.36, 0.00, 0.00, 0.13, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
257, 0, 5.120, 0.88, 1, -132.6, -134.2, 969.6, 0.645, 0.118, -0.282, 1.93, 0.26, 2.66, 0.00, 0.00, 0.00, 0.67, 1.42, 0.00, 0.00, 0.29, 0.00, 0.31, 0.00, 0.00, 0.31, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
258, 0, 5.140, 0.88, 1, -132.8, -134.0, 972.4, 0.660, 0.118, -0.286, 1.89, 0.17, 2.66, 0.00, 0.00, 0.00, 0.71, 1.43, 0.04, 0.00, 0.27, 0.00, 0.23, 0.00, 0.00, 0.53, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
259, 0, 5.160, 0.88, 1, -132.6, -133.2, 970.5, 0.664, 0.117, -0.290, 1.87, 0.14, 2.60, 0.00, 0.00, 0.00, 0.73, 1.46, 0.04, 0.00, 0.21, 0.00, 0.13, 0.00, 0.00, 0.74, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
260, 0, 5.180, 0.88, 1, -132.6, -132.6, 970.7, 0.677, 0.119, -0.289, 1.83, 0.13, 2.55, 0.00, 0.00, 0.00, 0.74, 1.51, 0.12, 0.00, 0.17, 0.00, 0.09, 0.00, 0.00, 0.83, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00
261, 0, 5.200, 0.88, 1, -132.1, -131.8, 968.3, 0.668, 0.111, -0.288, 1.70, 0.13, 2.57, 0.00, 0.00, 0.00, 0.63, 1.52, 0.12, 0.00, 0.17, 0.00, 0.19, 0.00, 0.00, 0.67, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
262, 0, 5.220, 0.88, 1, -132.1, -131.7, 968.8, 0.683, 0.115, -0.286, 1.63, 0.00, 2.67, 0.00, 0.00, 0.00, 0.57, 1.56, 0.19, 0.00, 0.16, 0.00, 0.20, 0.00, 0.00, 0.56, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
263, 0, 5.240, 0.88, 1, -132.0, -131.4, 969.0, 0.690, 0.117, -0.286, 1.68, 0.01, 2.69, 0.00, 0.00, 0.00, 0.59, 1.58, 0.14, 0.00, 0.10, 0.13, 0.44, 0.00, 0.00, 0.57, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
264, 0, 5.260, 0.88, 1, -131.7, -130.5, 968.3, 0.698, 0.115, -0.284, 1.77, 0.01, 2.72, 0.00, 0.00, 0.00, 0.61, 1.65, 0.19, 0.00, 0.15, 0.21, 0.47, 0.00, 0.00, 0.69, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
265, 0, 5.280, 0.88, 1, -131.5, -130.0, 969.6, 0.700, 0.126, -0.287, 1.79, 0.15, 2.74, 0.00, 0.00, 0.00, 0.64, 1.68, 0.17, 0.00, 0.10, 0.21, 0.68, 0.00, 0.00, 0.65, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
266, 0, 5.300, 0.88, 1, -130.4, -128.9, 965.4, 0.721, 0.123, -0.283, 1.80, 0.27, 2.87, 0.00, 0.00, 0.00, 0.64, 1.69, 0.22, 0.00, 0.08, 0.08, 0.68, 0.00, 0.00, 0.66, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
267, 0, 5.320, 0.88, 1, -129.3, -127.7, 961.5, 0.729, 0.111, -0.275, 1.78, 0.34, 3.04, 0.00, 0.00, 0.00, 0.70, 1.57, 0.21, 0.00, 0.00, 0.01, 0.70, 0.00, 0.00, 0.80, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
268, 0, 5.340, 0.88, 1, -128.4, -127.0, 959.2, 0.748, 0.101, -0.264, 1.78, 0.23, 3.14, 0.00, 0.00, 0.00, 0.62, 1.59, 0.24, 0.00, 0.00, 0.01, 0.61, 0.00, 0.00, 0.92, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
269, 0, 5.360, 0.88, 1, -127.6, -126.7, 957.9, 0.756, 0.097, -0.257, 1.84, 0.39, 3.21, 0.00, 0.00, 0.00, 0.57, 1.57, 0.26, 0.00, 0.02, 0.01, 0.54, 0.00, 0.00, 0.94, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
270, 0, 5.380, 0.88, 1, -127.3, -127.0, 960.3, 0.745, 0.089, -0.253, 1.88, 0.45, 3.27, 0.00, 0.00, 0.00, 0.53, 1.73, 0.26, 0.00, 0.08, 0.02, 0.54, 0.00, 0.00, 0.90, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
271, 0, 5.400, 0.88, 1, -126.6, -127.1, 960.1, 0.740, 0.083, -0.249, 1.96, 0.54, 3.39, 0.00, 0.00, 0.00, 0.53, 1.63, 0.20, 0.00, 0.14, 0.05, 0.57, 0.00, 0.00, 0.96, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
272, 0, 5.420, 0.88, 1, -126.6, -127.6, 963.3, 0.736, 0.086, -0.249, 1.92, 0.54, 3.45, 0.00, 0.00, 0.00, 0.49, 1.66, 0.14, 0.00, 0.19, 0.13, 0.60, 0.00, 0.00, 0.94, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
273, 0, 5.440, 0.88, 1, -126.5, -128.2, 965.3, 0.733, 0.091, -0.251, 1.94, 0.63, 3.36, 0.00, 0.00, 0.00, 0.45, 1.59, 0.08, 0.00, 0.14, 0.17, 0.68, 0.00, 0.00, 0.92, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
274, 0, 5.460, 0.88, 1, -126.2, -128.3, 966.4, 0.729, 0.093, -0.253, 1.84, 0.71, 3.18, 0.00, 0.00, 0.00, 0.41, 1.50, 0.06, 0.00, 0.07, 0.23, 0.83, 0.00, 0.00, 0.91, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
275, 0, 5.480, 0.88, 1, -126.3, -128.8, 971.4, 0.714, 0.105, -0.257, 1.92, 0.43, 2.94, 0.02, 0.00, 0.00, 0.30, 1.40, 0.05, 0.00, 0.10, 0.26, 0.80, 0.00, 0.00, 0.76, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
276, 0, 5.500, 0.88, 1, -126.9, -130.3, 982.2, 0.686, 0.115, -0.258, 1.96, 0.21, 2.71, 0.02, 0.00, 0.00, 0.16, 1.30, 0.05, 0.00, 0.25, 0.37, 0.71, 0.00, 0.00, 0.64, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
277, 0, 5.520, 0.88, 1, -126.9, -131.1, 987.1, 0.672, 0.122, -0.259, 2.11, 0.00, 2.49, 0.02, 0.00, 0.00, 0.04, 1.39, 0.11, 0.00, 0.27, 0.38, 0.47, 0.00, 0.00, 0.51, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
278, 0, 5.540, 0.88, 1, -126.7, -131.7, 990.5, 0.668, 0.120, -0.257, 2.03, 0.00, 2.39, 0.00, 0.00, 0.00, 0.00, 1.35, 0.12, 0.00, 0.18, 0.35, 0.43, 0.00, 0.00, 0.65, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
279, 0, 5.560, 0.88, 1, -126.5, -132.6, 994.2, 0.674, 0.123, -0.255, 1.94, 0.00, 2.41, 0.08, 0.00, 0.00, 0.00, 1.38, 0.17, 0.00, 0.09, 0.29, 0.27, 0.02, 0.00, 0.77, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
280, 0, 5.580, 0.88, 1, -126.8, -134.3, 1001.3, 0.650, 0.126, -0.259, 1.83, 0.00, 2.46, 0.09, 0.00, 0.00, 0.00, 1.31, 0.17, 0.00, 0.07, 0.23, 0.27, 0.06, 0.00, 0.97, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
281, 0, 5.600, 0.88, 1, -125.9, -134.1, 997.1, 0.650, 0.127, -0.257, 1.84, 0.00, 2.42, 0.09, 0.00, 0.00, 0.00, 1.31, 0.17, 0.00, 0.05, 0.20, 0.13, 0.08, 0.00, 1.08, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
282, 0, 5.620, 0.88, 1, -124.9, -133.5, 992.0, 0.671, 0.130, -0.255, 1.88, 0.00, 2.40, 0.03, 0.00, 0.00, 0.00, 1.31, 0.16, 0.00, 0.00, 0.20, 0.27, 0.13, 0.00, 1.21, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
283, 0, 5.640, 0.88, 1, -124.6, -134.1, 993.9, 0.672, 0.132, -0.261, 1.89, 0.00, 2.29, 0.12, 0.00, 0.00, 0.00, 1.26, 0.16, 0.00, 0.00, 0.16, 0.39, 0.23, 0.00, 1.22, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
284, 0, 5.660, 0.98, 1, -124.4, -134.8, 997.0, 0.647, 0.134, -0.265, 1.95, 0.00, 2.31, 0.26, 0.00, 0.00, 0.00, 1.23, 0.20, 0.00, 0.00, 0.16, 0.53, 0.35, 0.00, 1.25, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
285, 0, 5.680, 0.98, 1, -123.7, -134.9, 997.4, 0.640, 0.136, -0.268, 1.99, 0.00, 2.21, 0.33, 0.00, 0.00, 0.00, 1.18, 0.22, 0.00, 0.00, 0.09, 0.49, 0.46, 0.00, 1.16, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
286, 0, 5.700, 0.98, 1, -123.0, -135.5, 998.3, 0.642, 0.139, -0.270, 1.98, 0.00, 2.22, 0.39, 0.00, 0.00, 0.00, 1.17, 0.21, 0.00, 0.00, 0.16, 0.43, 0.48, 0.00, 1.15, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
287, 0, 5.720, 0.98, 1, -122.2, -135.9, 998.5, 0.658, 0.148, -0.273, 1.90, 0.00, 2.11, 0.41, 0.00, 0.00, 0.00, 1.14, 0.14, 0.00, 0.00, 0.22, 0.35, 0.55, 0.00, 1.16, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
288, 0, 5.740, 0.98, 1, -121.1, -136.3, 998.6, 0.658, 0.153, -0.275, 1.84, 0.00, 2.10, 0.39, 0.00, 0.00, 0.00, 1.16, 0.11, 0.00, 0.00, 0.30, 0.30, 0.57, 0.00, 1.21, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
289, 0, 5.760, 0.98, 1, -120.0, -136.5, 997.8, 0.663, 0.156, -0.275, 1.76, 0.00, 2.09, 0.32, 0.00, 0.00, 0.00, 1.20, 0.09, 0.00, 0.00, 0.38, 0.25, 0.61, 0.00, 1.21, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
290, 0, 5.780, 0.98, 1, -118.9, -136.6, 997.0, 0.661, 0.158, -0.277, 1.66, 0.00, 2.08, 0.21, 0.00, 0.00, 0.00, 1.24, 0.16, 0.00, 0.04, 0.41, 0.20, 0.57, 0.00, 1.12, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
291, 0, 5.800, 0.98, 1, -118.0, -136.8, 997.7, 0.662, 0.158, -0.276, 1.47, 0.00, 2.10, 0.28, 0.00, 0.00, 0.00, 1.24, 0.15, 0.00, 0.04, 0.30, 0.22, 0.50, 0.00, 0.94, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
292, 0, 5.820, 0.98, 1, -116.2, -136.1, 993.9, 0.675, 0.156, -0.276, 1.43, 0.00, 2.07, 0.33, 0.00, 0.00, 0.00, 1.22, 0.14, 0.00, 0.05, 0.16, 0.35, 0.43, 0.00, 0.74, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
293, 0, 5.840, 0.98, 1, -114.3, -135.8, 994.0, 0.679, 0.146, -0.269, 1.36, 0.00, 2.10, 0.37, 0.00, 0.00, 0.00, 1.19, 0.08, 0.00, 0.01, 0.10, 0.44, 0.39, 0.00, 0.41, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
294, 0, 5.860, 0.98, 1, -112.1, -135.3, 994.6, 0.658, 0.139, -0.271, 1.31, 0.00, 2.02, 0.37, 0.00, 0.00, 0.00, 1.19, 0.06, 0.00, 0.01, 0.15, 0.54, 0.50, 0.00, 0.29, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
295, 0, 5.880, 0.88, 1, -109.2, -134.9, 993.0, 0.648, 0.124, -0.269, 1.13, 0.00, 2.08, 0.24, 0.00, 0.00, 0.00, 1.14, 0.04, 0.00, 0.04, 0.26, 0.44, 0.63, 0.00, 0.16, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
296, 0, 5.900, 0.88, 1, -106.4, -135.3, 993.5, 0.647, 0.110, -0.268, 1.16, 0.00, 2.20, 0.25, 0.00, 0.00, 0.00, 1.08, 0.01, 0.00, 0.04, 0.24, 0.40, 0.59, 0.00, 0.46, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
297, 0, 5.920, 0.88, 1, -102.2, -135.5, 988.9, 0.652, 0.085, -0.270, 1.37, 0.00, 2.53, 0.11, 0.00, 0.00, 0.00, 1.16, 0.00, 0.00, 0.13, 0.25, 0.24, 0.35, 0.00, 0.47, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
298, 0, 5.940, 0.88, 1, -97.7, -135.0, 981.1, 0.687, 0.054, -0.270, 1.77, 0.11, 2.83, 0.11, 0.00, 0.00, 0.00, 1.31, 0.00, 0.00, 0.30, 0.22, 0.11, 0.11, 0.00, 0.55, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
299, 0, 5.960, 0.88, 1, -93.7, -135.1, 979.3, 0.721, 0.026, -0.272, 2.02, 0.35, 3.15, 0.00, 0.00, 0.00, 0.00, 1.56, 0.00, 0.00, 0.50, 0.39, 0.00, 0.00, 0.00, 0.25, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
300, 0, 5.980, 0.88, 1, -88.5, -133.8, 967.3, 0.746, -0.003, -0.265, 2.12, 0.54, 3.24, 0.00, 0.00, 0.00, 0.00, 1.68, 0.00, 0.00, 0.63, 0.43, 0.00, 0.09, 0.00, 0.15, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
301, 0, 6.000, 0.88, 1, -83.9, -134.2, 966.3, 0.706, -0.026, -0.265, 2.05, 0.46, 3.24, 0.00, 0.00, 0.03, 0.00, 1.74, 0.00, 0.00, 0.78, 0.57, 0.18, 0.24, 0.00, 0.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
