frame, face_id, timestamp, confidence, success, pose_Tx, pose_Ty, pose_Tz, pose_Rx, pose_Ry, pose_Rz, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
184, 0, 6.106, 0.98, 1, 1.1, -0.6, 356.7, 0.223, -0.021, 0.060, 0.02, 0.00, 0.00, 0.00, 0.57, 0.87, 0.00, 0.81, 1.31, 0.10, 0.02, 0.59, 0.00, 0.00, 0.21, 0.34, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
185, 0, 6.139, 0.98, 1, 1.2, -0.4, 356.8, 0.228, -0.020, 0.058, 0.02, 0.00, 0.00, 0.00, 0.57, 0.83, 0.00, 0.86, 1.31, 0.13, 0.00, 0.53, 0.00, 0.00, 0.25, 0.39, 0.40, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
186, 0, 6.173, 0.98, 1, 1.5, -0.3, 356.2, 0.224, -0.023, 0.057, 0.04, 0.01, 0.00, 0.00, 0.55, 0.74, 0.00, 0.88, 1.33, 0.19, 0.00, 0.59, 0.00, 0.00, 0.26, 0.38, 0.34, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
187, 0, 6.206, 0.93, 1, 1.8, -0.1, 355.9, 0.225, -0.026, 0.055, 0.07, 0.01, 0.00, 0.00, 0.51, 0.76, 0.00, 0.84, 1.32, 0.27, 0.00, 0.69, 0.00, 0.00, 0.23, 0.44, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
188, 0, 6.240, 0.93, 1, 2.1, -0.1, 356.3, 0.214, -0.026, 0.054, 0.12, 0.01, 0.00, 0.00, 0.45, 0.71, 0.00, 0.85, 1.32, 0.30, 0.01, 0.78, 0.00, 0.00, 0.14, 0.41, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
189, 0, 6.273, 0.93, 1, 2.4, 0.0, 356.3, 0.214, -0.025, 0.053, 0.15, 0.00, 0.00, 0.00, 0.39, 0.81, 0.00, 0.81, 1.32, 0.30, 0.03, 0.76, 0.00, 0.00, 0.07, 0.37, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
190, 0, 6.306, 0.93, 1, 2.8, 0.2, 356.1, 0.216, -0.024, 0.053, 0.20, 0.00, 0.00, 0.00, 0.37, 0.80, 0.00, 0.80, 1.35, 0.23, 0.03, 0.71, 0.00, 0.00, 0.02, 0.33, 0.38, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
191, 0, 6.340, 0.98, 1, 3.1, 0.5, 356.0, 0.217, -0.026, 0.052, 0.22, 0.00, 0.00, 0.00, 0.40, 0.81, 0.00, 0.71, 1.40, 0.22, 0.03, 0.70, 0.00, 0.00, 0.01, 0.31, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
192, 0, 6.373, 0.93, 1, 3.3, 0.7, 355.1, 0.216, -0.026, 0.053, 0.24, 0.00, 0.00, 0.00, 0.46, 0.62, 0.00, 0.64, 1.44, 0.14, 0.01, 0.60, 0.00, 0.00, 0.01, 0.31, 0.50, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
193, 0, 6.406, 0.93, 1, 3.6, 1.3, 353.5, 0.234, -0.026, 0.052, 0.24, 0.00, 0.00, 0.00, 0.50, 0.67, 0.00, 0.63, 1.44, 0.09, 0.01, 0.47, 0.00, 0.00, 0.03, 0.27, 0.45, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
194, 0, 6.440, 0.93, 1, 3.8, 1.9, 353.2, 0.246, -0.025, 0.050, 0.27, 0.00, 0.00, 0.00, 0.48, 0.66, 0.00, 0.69, 1.41, 0.07, 0.00, 0.36, 0.03, 0.00, 0.10, 0.23, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
195, 0, 6.473, 0.93, 1, 4.0, 2.4, 352.7, 0.251, -0.025, 0.051, 0.26, 0.00, 0.00, 0.00, 0.50, 0.66, 0.00, 0.79, 1.39, 0.13, 0.00, 0.39, 0.10, 0.00, 0.25, 0.27, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
196, 0, 6.507, 0.93, 1, 4.1, 2.9, 352.3, 0.257, -0.026, 0.051, 0.25, 0.00, 0.00, 0.00, 0.50, 0.49, 0.00, 0.85, 1.39, 0.17, 0.00, 0.44, 0.18, 0.00, 0.38, 0.34, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
197, 0, 6.540, 0.93, 1, 4.2, 3.3, 351.6, 0.260, -0.025, 0.051, 0.24, 0.00, 0.00, 0.00, 0.51, 0.43, 0.00, 0.86, 1.38, 0.11, 0.00, 0.52, 0.23, 0.00, 0.42, 0.39, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
198, 0, 6.573, 0.93, 1, 4.3, 3.6, 351.2, 0.263, -0.025, 0.050, 0.21, 0.00, 0.00, 0.00, 0.51, 0.42, 0.00, 0.85, 1.38, 0.06, 0.00, 0.61, 0.17, 0.00, 0.36, 0.31, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
199, 0, 6.607, 0.93, 1, 4.3, 3.8, 350.6, 0.264, -0.023, 0.050, 0.14, 0.00, 0.00, 0.00, 0.53, 0.49, 0.00, 0.79, 1.36, 0.01, 0.00, 0.61, 0.16, 0.00, 0.33, 0.26, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
200, 0, 6.640, 0.93, 1, 4.3, 3.9, 350.3, 0.264, -0.022, 0.051, 0.12, 0.00, 0.00, 0.00, 0.58, 0.60, 0.00, 0.79, 1.38, 0.06, 0.00, 0.51, 0.11, 0.00, 0.39, 0.26, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
201, 0, 6.673, 0.93, 1, 4.1, 3.9, 350.0, 0.266, -0.020, 0.054, 0.11, 0.00, 0.00, 0.00, 0.61, 0.74, 0.00, 0.75, 1.38, 0.06, 0.00, 0.33, 0.10, 0.00, 0.52, 0.28, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
202, 0, 6.707, 0.93, 1, 4.1, 3.9, 349.6, 0.266, -0.019, 0.055, 0.10, 0.00, 0.00, 0.00, 0.62, 0.78, 0.00, 0.76, 1.38, 0.08, 0.00, 0.23, 0.10, 0.00, 0.64, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
203, 0, 6.740, 0.93, 1, 4.1, 3.9, 349.4, 0.266, -0.019, 0.056, 0.06, 0.00, 0.00, 0.00, 0.60, 0.71, 0.00, 0.75, 1.37, 0.04, 0.00, 0.17, 0.09, 0.00, 0.67, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
204, 0, 6.773, 0.93, 1, 4.2, 3.9, 349.1, 0.267, -0.018, 0.058, 0.07, 0.00, 0.00, 0.00, 0.60, 0.53, 0.00, 0.80, 1.34, 0.04, 0.00, 0.17, 0.18, 0.00, 0.67, 0.23, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
205, 0, 6.807, 0.93, 1, 4.5, 4.0, 349.0, 0.268, -0.019, 0.059, 0.07, 0.00, 0.00, 0.00, 0.61, 0.53, 0.00, 0.78, 1.34, 0.01, 0.00, 0.10, 0.14, 0.00, 0.71, 0.20, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
206, 0, 6.840, 0.98, 1, 4.6, 4.2, 348.0, 0.268, -0.022, 0.059, 0.04, 0.00, 0.00, 0.00, 0.62, 0.49, 0.00, 0.77, 1.31, 0.00, 0.00, 0.09, 0.16, 0.00, 0.76, 0.18, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
207, 0, 6.874, 0.98, 1, 4.8, 4.4, 348.0, 0.270, -0.021, 0.060, 0.00, 0.00, 0.00, 0.00, 0.63, 0.59, 0.00, 0.67, 1.31, 0.00, 0.00, 0.05, 0.11, 0.00, 0.80, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
208, 0, 6.907, 0.98, 1, 4.9, 4.5, 347.7, 0.270, -0.022, 0.061, 0.00, 0.00, 0.00, 0.00, 0.61, 0.56, 0.00, 0.68, 1.29, 0.02, 0.00, 0.10, 0.11, 0.00, 0.81, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
209, 0, 6.940, 0.98, 1, 4.9, 4.6, 347.9, 0.270, -0.022, 0.061, 0.00, 0.00, 0.00, 0.00, 0.56, 0.55, 0.00, 0.71, 1.31, 0.02, 0.00, 0.09, 0.08, 0.00, 0.78, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00
210, 0, 6.974, 0.98, 1, 5.1, 4.7, 347.9, 0.270, -0.023, 0.062, 0.00, 0.00, 0.00, 0.00, 0.53, 0.55, 0.00, 0.74, 1.33, 0.05, 0.00, 0.11, 0.04, 0.00, 0.75, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
211, 0, 7.007, 0.98, 1, 5.2, 4.7, 348.0, 0.271, -0.023, 0.062, 0.00, 0.00, 0.00, 0.00, 0.54, 0.51, 0.00, 0.77, 1.35, 0.03, 0.00, 0.10, 0.01, 0.00, 0.67, 0.07, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
212, 0, 7.040, 0.98, 1, 5.3, 4.7, 348.0, 0.270, -0.024, 0.062, 0.00, 0.00, 0.00, 0.00, 0.57, 0.59, 0.00, 0.75, 1.35, 0.04, 0.00, 0.09, 0.00, 0.00, 0.66, 0.04, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
213, 0, 7.074, 0.98, 1, 5.4, 4.8, 347.8, 0.269, -0.024, 0.063, 0.00, 0.00, 0.00, 0.00, 0.55, 0.53, 0.00, 0.74, 1.33, 0.04, 0.00, 0.09, 0.02, 0.00, 0.63, 0.02, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
214, 0, 7.107, 0.98, 1, 5.6, 4.9, 347.6, 0.268, -0.025, 0.063, 0.00, 0.00, 0.00, 0.00, 0.54, 0.50, 0.00, 0.67, 1.32, 0.07, 0.00, 0.10, 0.02, 0.00, 0.64, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
215, 0, 7.140, 0.98, 1, 5.7, 4.9, 347.5, 0.268, -0.025, 0.063, 0.00, 0.00, 0.00, 0.00, 0.52, 0.34, 0.00, 0.61, 1.29, 0.06, 0.00, 0.09, 0.02, 0.00, 0.62, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
216, 0, 7.174, 0.98, 1, 5.7, 5.0, 347.1, 0.267, -0.024, 0.063, 0.00, 0.00, 0.00, 0.00, 0.49, 0.28, 0.00, 0.58, 1.28, 0.03, 0.00, 0.05, 0.02, 0.00, 0.58, 0.02, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
217, 0, 7.207, 0.98, 1, 5.8, 5.0, 347.0, 0.267, -0.024, 0.063, 0.00, 0.00, 0.00, 0.00, 0.46, 0.27, 0.00, 0.55, 1.25, 0.01, 0.00, 0.03, 0.06, 0.00, 0.57, 0.02, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
218, 0, 7.241, 0.98, 1, 5.8, 5.0, 346.9, 0.266, -0.024, 0.063, 0.00, 0.00, 0.00, 0.00, 0.43, 0.29, 0.00, 0.53, 1.24, 0.01, 0.00, 0.01, 0.06, 0.00, 0.54, 0.03, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
219, 0, 7.274, 0.98, 1, 5.8, 5.1, 346.7, 0.266, -0.024, 0.063, 0.00, 0.00, 0.00, 0.00, 0.39, 0.20, 0.00, 0.52, 1.24, 0.01, 0.00, 0.01, 0.06, 0.00, 0.53, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
